225,CHILTON - CLANTON PUBLIC LIBRARY,100 FIRST AVENUE CLANTON AL 35045,2057551768,225,No Comment
226,CHOCTAW COUNTY PUBLIC LIBRARY,124 NORTH ACADEMY AVENUE BUTLER AL 36904,2054592542,226,No Comment
227,CITRONELLE MEMORIAL LIBRARY,7855 STATE STREET CITRONELLE AL 36522,2518667319,227,No Comment
228,GROVE HILL PUBLIC LIBRARY,108 DUBOSE AVENUE GROVE HILL AL 36451,2512758157,228,No Comment
229,HUNTSVILLE - MADISON COUNTY PUBLIC LIBRARY,915 MONROE STREET HUNTSVILLE AL 35801,2565325950,229,No Comment
230,EUTAW - JAMES C. POOLE JR. MEMORIAL LIBRARY,420 PRAIRIE AVENUE EUTAW AL 35462,2053729026,230,No Comment
231,GREENVILLE - BUTLER COUNTY PUBLIC LIBRARY,309 FORT DALE STREET GREENVILLE AL 36037,3343823216,231,No Comment
232,HALE COUNTY LIBRARY,1103 MAIN STREET GREENSBORO AL 36744,3346243409,232,No Comment
233,CHICKASAW - INA PULLEN SMALLWOOD MEMORIAL LIBRARY,224 GRANT STREET CHICKASAW AL 36611,2514526465,233,No Comment
234,JACKSON - WHITE SMITH MEMORIAL LIBRARY,213 COLLEGE AVENUE JACKSON AL 36545,2512464962,234,No Comment
235,MARION - PERRY COUNTY PUBLIC LIBRARY,202 WASHINGTON STREET MARION AL 36756,3346836411,235,No Comment
236,WOODVILLE PUBLIC LIBRARY,26 VENSON STREET WOODVILLE AL 35776,2567762796,236,No Comment
237,CITY OF BAYOU LA BATRE PUBLIC LIBRARY,12747 PADGETT SWITCH ROAD IRVINGTON AL 36509,2518244213,237,No Comment
238,SCOTTSBORO PUBLIC LIBRARY,1002 SOUTH BROAD STREET SCOTTSBORO AL 35768,2565744335,238,No Comment
239,ONEONTA PUBLIC LIBRARY,221 SECOND STREET SOUTH ONEONTA AL 35121,2052747641,239,No Comment
240,THOMASVILLE PUBLIC LIBRARY,1401 MOSLEY DRIVE THOMASVILLE AL 36784,3346365343,240,No Comment
241,MACON COUNTY - TUSKEGEE PUBLIC LIBRARY,302 SOUTH MAIN STREET TUSKEGEE AL 36083,3347275192,241,No Comment
242,MOUNDVILLE PUBLIC LIBRARY,279 MARKET STREET MOUNDVILLE AL 35474,2053712283,242,No Comment
243,UNIONTOWN PUBLIC LIBRARY,108 WATER STREET UNIONTOWN AL 36786,3346286681,243,No Comment
244,PRICHARD PUBLIC LIBRARY,300 WEST LOVEJOY LOOP PRICHARD AL 36610,2514527847,244,No Comment
245,WASHINGTON COUNTY PUBLIC LIBRARY,14102 ST. STEPHENS AVENUE CHATOM AL 36518,2518472097,245,No Comment
246,EVERGREEN PUBLIC LIBRARY,119 CEMETERY AVENUE EVERGREEN AL 36401,2515782670,246,No Comment
247,MOBILE PUBLIC LIBRARY,701 GOVERNMENT STREET MOBILE AL 36602,2512087073,247,No Comment
248,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY,245 HIGH STREET MONTGOMERY AL 36104,3346254300,248,No Comment
249,WHITE HALL PUBLIC LIBRARY,640 FREEDOM ROAD WHITE HALL AL 36040,3348747323,249,No Comment
250,STEVENSON PUBLIC LIBRARY,102 WEST MAIN STREET STEVENSON AL 35772,2564373008,250,No Comment
251,KILLEN PUBLIC LIBRARY,325 J. C. MAULDIN HIGHWAY KILLEN AL 35645,2567575471,251,No Comment
252,LEXINGTON - BURCHELL CAMPBELL MEMORIAL LIBRARY,11075 HIGHWAY 101 LEXINGTON AL 35648,2562295579,252,No Comment
253,AUTAUGA - PRATTVILLE PUBLIC LIBRARY,254 DOSTER STREET PRATTVILLE AL 36067,3343653396,253,No Comment
254,FAYETTE COUNTY MEMORIAL LIBRARY,326 TEMPLE AVENUE NORTH FAYETTE AL 35555,2059326625,254,No Comment
255,PHENIX CITY - RUSSELL COUNTY PUBLIC LIBRARY,1501 17TH AVENUE PHENIX CITY AL 36867,3342971139,255,No Comment
256,SELMA - DALLAS COUNTY PUBLIC LIBRARY,1103 SELMA AVENUE SELMA AL 36703,3348741725,256,No Comment
257,TUSCALOOSA PUBLIC LIBRARY,1801 JACK WARNER PARKWAY TUSCALOOSA AL 35401,2053455820,257,No Comment
258,WILCOX COUNTY LIBRARY,100 BROAD STREET CAMDEN AL 36726,3346824655,258,No Comment
259,MONROE COUNTY PUBLIC LIBRARY,121 PINEVILLE ROAD MONROEVILLE AL 36460,2517433818,259,No Comment
260,CULLMAN COUNTY PUBLIC LIBRARY,200 CLARK STREET NE CULLMAN AL 35055,2567341068,260,No Comment
261,VALLEY - H. GRADY BRADSHAW / CHAMBERS COUNTY LIBRARY,3419 20TH AVENUE VALLEY AL 36854,3347682161,261,No Comment
262,HOKES BLUFF PUBLIC LIBRARY,3310 ALFORDS BEND ROAD HOKES BLUFF AL 35903,2564929846,262,No Comment
263,RAGLAND PUBLIC LIBRARY,26 PROVIDENCE ROAD RAGLAND AL 35131,2054722007,263,No Comment
264,HAYNEVILLE - LOWNDES COUNTY PUBLIC LIBRARY,215 B TUSKEENA STREET HAYNEVILLE AL 36040,3345482686,264,No Comment
265,IDER PUBLIC LIBRARY,10808 AL HWY 75 IDER AL 35981,2566572170,265,No Comment
266,EUFAULA CARNEGIE LIBRARY,217 NORTH EUFAULA AVENUE EUFAULA AL 36027,3346872336,266,No Comment
267,GRANT PUBLIC LIBRARY,5379 MAIN STREET GRANT AL 35747,2567285128,267,No Comment
268,DALEVILLE PUBLIC LIBRARY,308 DONNELL BOULEVARD DALEVILLE AL 36322,3345039119,268,No Comment
269,COURTLAND PUBLIC LIBRARY,215 COLLEGE STREET COURTLAND AL 35618,2565228035,269,No Comment
270,EVA PUBLIC LIBRARY,4549 HIGHWAY 55 EAST EVA AL 35621,2567968638,270,No Comment
271,CROSSVILLE PUBLIC LIBRARY,12 LIBRARY LANE CROSSVILLE AL 35962,2565282628,271,No Comment
272,WALNUT GROVE - WESTSIDE PUBLIC LIBRARY,5151 WALNUT GROVE ROAD WALNUT GROVE AL 35990,2055896699,272,No Comment
273,ORANGE BEACH PUBLIC LIBRARY,26267 CANAL ROAD ORANGE BEACH AL 36561,2519812923,273,No Comment
274,SATSUMA PUBLIC LIBRARY,5466 OLD HIGHWAY 43 SATSUMA AL 36572,2516790700,274,No Comment
275,FALKVILLE PUBLIC LIBRARY,7 NORTH 1ST AVENUE FALKVILLE AL 35622,2567845822,275,No Comment
276,SPRINGVILLE PUBLIC LIBRARY,6315 U.S. HIGHWAY 11 SPRINGVILLE AL 35146,2054672339,276,No Comment
277,BRIDGEPORT - LENA CAGLE PUBLIC LIBRARY,401 ALABAMA AVENUE BRIDGEPORT AL 35740,2564952259,277,No Comment
278,WEST BLOCTON PUBLIC LIBRARY,109 FLORIDA STREET WEST BLOCTON AL 35184,2059383570,278,No Comment
279,CARBON HILL CITY LIBRARY,215 NW 2ND STREET CARBON HILL AL 35549,2059244254,279,No Comment
280,OHATCHEE PUBLIC LIBRARY,7803 ALABAMA HIGHWAY 77 OHATCHEE AL 36271,2568924203,280,No Comment
281,SOMERVILLE PUBLIC LIBRARY,192 BROAD STREET SOMERVILLE AL 35670,2567789779,281,No Comment
282,CHELSEA PUBLIC LIBRARY,16623 HIGHWAY 80 CHELSEA AL 35043,2058475750,282,No Comment
283,DUTTON PUBLIC LIBRARY,23 MAIN STREET DUTTON AL 35744,2562284090,283,No Comment
284,FORT DEPOSIT PUBLIC LIBRARY,11 MILNER STREET FORT DEPOSIT AL 36032,3344044400,284,No Comment
285,SUMMERDALE - MARJORIE YOUNCE SNOOK PUBLIC LIBRARY,202 WEST BROADWAY STREET SUMMERDALE AL 36580,2519892011,285,No Comment
286,CLAY PUBLIC LIBRARY,7257 OLD SPRINGVILLE ROAD PINSON AL 35126,2056803812,286,No Comment
287,ECLECTIC PUBLIC LIBRARY,50 MAIN STREET ECLECTIC AL 36024,3346394727,287,No Comment
288,HOBSON CITY PUBLIC LIBRARY,610 MARTIN LUTHER KING DRIVE HOBSON CITY AL 36201,2568317069,288,No Comment
289,MUNFORD PUBLIC LIBRARY,82 RAILROAD STREET MUNFORD AL 36268,2563583600,289,No Comment
290,SOUTHSIDE PUBLIC LIBRARY,2138 HIGHWAY 77 SOUTHSIDE AL 35907,2564426217,290,No Comment
291,STEELE PUBLIC LIBRARY,78 HILLVIEW STREET STEELE AL 35987,2565380811,291,No Comment
292,PINSON PUBLIC LIBRARY,4509 PINSON BOULEVARD PINSON AL 35126,2056809298,292,No Comment
293,GLENCOE PUBLIC LIBRARY,101 WEST MAIN STREET GLENCOE AL 35905,2564594285,293,No Comment
294,MAGNOLIA SPRINGS PUBLIC LIBRARY,12440 MAGNOLIA AVENUE STE 600 MAGNOLIA SPRINGS AL 36555,2519652305,294,No Comment
295,TOWN CREEK PUBLIC LIBRARY,15971 MAIN STREET TOWN CREEK AL 35672,2566852973,295,No Comment
296,JEFFERSON COUNTY LIBRARY COOPERATIVE,2100 PARK PLACE BIRMINGHAM AL 35203,2052263615,296,No Comment
297,PICKENS COUNTY COOPERATIVE LIBRARY,155 REFORM STREET CARROLLTON AL 35447,2053678407,297,No Comment
298,R.L. HADDEN MEMORIAL LIBRARY,17163 ALABAMA 75 HENAGAR AL 35978,2566571380,298,No Comment
299,MT. VERNON PUBLIC LIBRARY,19180 SHEPARD LAKE ROAD EAST MT. VERNON AL 36560,2518299497,299,No Comment
300,LINDA DURAN PUBLIC LIBRARY,1612 S. BETHEL RD PRICEVILLE AL 35603,2565840230,300,No Comment
301,SARDIS CITY PUBLIC LIBRARY,1310 CHURCH STREET SARDIS CITY AL 35956,2565935634,301,No Comment
302,WOODSTOCK COMMUNITY LIBRARY,18441 EASTERN VALLEY ROAD WOODSTOCK AL 35188,2059380008,302,No Comment
303,NEWBERN PUBLIC LIBRARY,7840 ALABAMA HIGHWAY 61 NEWBERN AL 36765,3346244880,303,No Comment
304,SPANISH FORT PUBLIC LIBRARY,7361 SPANISH FORT BLVD SPANISH FORT AL 36527,2514106504,304,No Comment
305,ELBERTA PUBLIC LIBRARY,13052 MAIN STREET ELBERTA AL 36530,2519863069,305,No Comment
306,CENTER POINT PUBLIC LIBRARY,533 SUNHILL ROAD CENTER POINT AL 35215,2055367750,306,No Comment
307,CENTRAL ARKANSAS LIBRARY SYSTEM,100 ROCK STREET LITTLE ROCK AR 72201,5019183000,307,No Comment
308,WASHINGTON COUNTY LIBRARY SYSTEM,1080 WEST CLYDESDALE DR FAYETTEVILLE AR 72701,4794426253,308,No Comment
309,MARION COUNTY LIBRARY,308 OLD MAIN YELLVILLE AR 72687,8704496015,309,No Comment
310,SOUTHWEST ARKANSAS REGIONAL LIBRARY,121 WEST MAIN PRESCOTT AR 71857,8708875846,310,No Comment
311,MID ARKANSAS REGIONAL LIBRARY SYSTEM,202 EAST THIRD STREET MALVERN AR 72104,5013325441,311,No Comment
312,GARLAND COUNTY LIBRARY,1427 MALVERN AVENUE HOT SPRINGS AR 71901,5016234161,312,No Comment
313,WHITE RIVER REGIONAL LIBRARY,"503 WEST MAIN STREET, SUITE 3 MOUNTAIN VIEW AR 72560",8702694682,313,No Comment
314,PINE BLUFF/JEFFERSON COUNTY LIBRARY SYSTEM,200 E. 8TH AVENUE PINE BLUFF AR 71601,8705344802,314,No Comment
315,CROWLEY RIDGE REGIONAL LIBRARY,315 WEST OAK AVENUE JONESBORO AR 72401,8709355133,315,No Comment
316,COLUMBIA COUNTY LIBRARY,2057 NORTH JACKSON MAGNOLIA AR 71753,8702341991,316,No Comment
317,FORT SMITH PUBLIC LIBRARY,3201 ROGERS AVENUE FORT SMITH AR 72903,4797830229,317,No Comment
318,ARKANSAS RIVER VALLEY REGIONAL LIBRARY,501 NORTH FRONT STREET DARDANELLE AR 72834,4792294418,318,No Comment
319,NORTHEAST ARKANSAS REGIONAL LIBRARY,120 NORTH 12TH STREET PARAGOULD AR 72450,8702368711,319,No Comment
320,SOUTHEAST ARKANSAS REGIONAL LIBRARY,114 W JEFFERSON MONTICELLO AR 71655,8703678584,320,No Comment
321,PHILLIPS LEE MONROE REGIONAL LIBRARY SYSTEM,702 PORTER ST HELENA AR 72342,8703383537,321,No Comment
322,WILLIAM F. LAMAN PUBLIC LIBRARY SYSTEM,2801 ORANGE STREET NORTH LITTLE ROCK AR 72114,5017581720,322,No Comment
323,FAULKNER-VAN BUREN REGIONAL LIBRARY SYSTEM,1900 TYLER STREET CONWAY AR 72032,5013277482,323,No Comment
324,WHITE COUNTY REGIONAL LIBRARY SYSTEM,113 EAST PLEASURE AVENUE SEARCY AR 72143,5012792870,324,No Comment
325,BARTON LIBRARY,200 EAST 5TH STREET EL DORADO AR 71730,8708635447,325,No Comment
326,POPE COUNTY LIBRARY SYSTEM,116 EAST 3RD STREET RUSSELLVILLE AR 72801,4799684368,326,No Comment
327,SCOTT SEBASTIAN REGIONAL LIBRARY,18 N. ADAIR STREET GREENWOOD AR 72936,4799962856,327,No Comment
328,EAST CENTRAL ARKANSAS REGIONAL LIBRARY SYSTEM,410 MERRIMAN AVE E WYNNE AR 72396,8702383850,328,No Comment
329,WEST MEMPHIS PUBLIC LIBRARY,213 NORTH AVALON STREET WEST MEMPHIS AR 72301,8707327590,329,No Comment
330,ASHLEY COUNTY LIBRARY,211 EAST LINCOLN STREET HAMBURG AR 71646,8708532078,330,No Comment
331,W.A. BILLINGSLEY/JACKSON COUNTY LIBRARY,213 WALNUT STREET NEWPORT AR 72112,8705232952,331,No Comment
332,TEXARKANA PUBLIC LIBRARY,600 W. 3RD ST. TEXARKANA AR 75501,9037942149,332,No Comment
333,CONWAY COUNTY LIBRARY,101 WEST CHURCH STREET MORRILTON AR 72110,5013545204,333,No Comment
334,LAWRENCE COUNTY LIBRARY,115 WEST WALNUT STREET WALNUT RIDGE AR 72476,8708863222,334,No Comment
335,FORREST CITY PUBLIC LIBRARY,421 SOUTH WASHINGTON STREET FORREST CITY AR 72335,8706335646,335,No Comment
336,BENTONVILLE PUBLIC LIBRARY,405 SOUTH MAIN STREET BENTONVILLE AR 72712,4792713192,336,No Comment
337,BAXTER COUNTY LIBRARY,300 LIBRARY HILL MOUNTAIN HOME AR 72653,8705800987,337,No Comment
338,MISSISSIPPI/CRITTENDEN REGIONAL LIBRARY,200 NORTH 5TH STREET BLYTHEVILLE AR 72315,8707622431,338,No Comment
339,LONOKE COUNTY LIBRARY SYSTEM,204 E. SECOND ST. LONOKE AR 72086,8555726657,339,No Comment
340,ARKANSAS COUNTY LIBRARY,2002 S. BUERKLE STREET STUTTGART AR 72160,8706731966,340,No Comment
341,TRUMANN PUBLIC LIBRARY,1200 WEST MAIN TRUMANN AR 72472,8704837744,341,No Comment
342,BELLA VISTA PUBLIC LIBRARY,11 DICKENS PLACE BELLA VISTA AR 72714,4798551753,342,No Comment
343,ROGERS PUBLIC LIBRARY,711 S. DIXIELAND ROAD ROGERS AR 72758,4796211152,343,No Comment
344,CRAWFORD COUNTY LIBRARY SYSTEM,1409 MAIN ST. VAN BUREN AR 72956,4794713226,344,No Comment
345,CARROLL AND MADISON LIBRARY SYSTEM,106 SPRING STREET BERRYVILLE AR 72616,8704235300,345,No Comment
346,BOONE COUNTY LIBRARY,221 W. STEPHENSON AVE HARRISON AR 72601,8707415913,346,No Comment
347,NEWTON COUNTY,230 S. STONE JASPER AR 72641,8704462983,347,No Comment
348,CLARK COUNTY LIBRARY,609 CADDO STREET ARKADELPHIA AR 71923,8702462271,348,No Comment
349,LAFAYETTE COUNTY LIBRARY,219 E. THIRD STREET LEWISVILLE AR 71845,-4,349,No Comment
350,OUACHITA MOUNTAINS REGIONAL LIBRARY,145A WHITTINGTON STREET MT. IDA AR 71957,8708673812,350,No Comment
351,PUBLIC LIBRARY OF CAMDEN & OUACHITA COUNTY,405 CASH RD CAMDEN AR 71701,8708365083,351,No Comment
352,CALHOUN COUNTY LIBRARY,113 SOUTH 2ND ST. HAMPTON AR 71744,8707984492,352,No Comment
353,FAYETTEVILLE PUBLIC LIBRARY,401 W. MOUNTAIN STREET FAYETTEVILLE AR 72701,4798567000,353,No Comment
354,PEA RIDGE COMMUNITY LIBRARY,801 N CURTIS PEA RIDGE AR 72751,-4,354,No Comment
355,GRAVETTE PUBLIC LIBRARY,119 MAIN STREET SE GRAVETTE AR 72736,4797876955,355,No Comment
356,JIM G. FERGUSON SEARCY COUNTY LIBRARY,202 EAST MAIN STREET MARSHALL AR 72650,8704482420,356,No Comment
357,"FAIRFIELD BAY LIBRARY, INCORPORATED",369 DAVE CREEK PARKWAY FAIRFIELD BAY AR 72088,-4,357,No Comment
358,HEMPSTEAD COUNTY LIBRARY,500 SOUTH ELM STREET HOPE AR 71801,8707774564,358,No Comment
359,GENTRY PUBLIC LIBRARY,105 E MAIN ST GENTRY AR 72734,4797362054,359,No Comment
360,IVA JANE PEEK LIBRARY HQ,121 N. MAIN STREET DECATUR AR 72722,4797527323,360,No Comment
361,SILOAM SPRINGS PUBLIC LIBRARY,205 EAST JEFFERSON ST. SILOAM SPRINGS AR 72761,4795244236,361,No Comment
362,SULPHUR SPRINGS PUBLIC LIBRARY HQ,512 BLACK ST. SULPHUR SPRINGS AR 72768,-4,362,No Comment
363,TRI-COUNTY REGIONAL LIBRARY SYSTEM,200 W. STILWELL AVE. DE QUEEN AR 71832,8705844364,363,No Comment
364,INDEPENDENCE COUNTY LIBRARY,368 EAST MAIN STREET BATESVILLE AR 72501,8707938814,364,No Comment
365,PRAIRIE COUNTY LIBRARY,201 US HWY 70 EAST HAZEN AR 72064,8702553576,365,No Comment
366,FELETI BARSTOW PUBLIC LIBRARY,997687 UTULEI RD. PAGO PAGO AS 96799,6846335816,366,No Comment
367,APACHE COUNTY LIBRARY DISTRICT OFFICE,30 S 2ND W ST. JOHNS AZ 85936,9283374923,367,No Comment
368,COCHISE COUNTY LIBRARY DISTRICT,"100 CLAWSON AVE, 2ND FL BISBEE AZ 85603",5204328930,368,No Comment
369,CLIFTON PUBLIC LIBRARY,588 TURNER AVE CLIFTON AZ 85533,9288652461,369,No Comment
370,SAFFORD CITY-GRAHAM COUNTY LIBRARY,808 S 7TH AVE SAFFORD AZ 85546,9284324165,370,No Comment
371,PARKER PUBLIC LIBRARY,1001 S NAVAJO AVE PARKER AZ 85344,9286692622,371,No Comment
372,MARICOPA COUNTY LIBRARY DISTRICT OFFICE,"2700 N CENTRAL AVE, STE 700 PHOENIX AZ 85004",6026523030,372,No Comment
373,AVONDALE PUBLIC LIBRARY,11350 N CIVIC CTR DR AVONDALE AZ 85323,6233332665,373,No Comment
374,BUCKEYE PUBLIC LIBRARY,"21699 W YUMA RD, STE 116 BUCKEYE AZ 85326",6233496300,374,No Comment
375,CHANDLER PUBLIC LIBRARY,22 S DELAWARE ST CHANDLER AZ 85225,4807822800,375,No Comment
376,GLENDALE PUBLIC LIBRARY,5959 W BROWN ST GLENDALE AZ 85302,6239303546,376,No Comment
377,MESA PUBLIC LIBRARY,64 E 1ST ST MESA AZ 85201,4806443100,377,No Comment
378,PHOENIX PUBLIC LIBRARY,1221 N CENTRAL AVE PHOENIX AZ 85004,6022624636,378,No Comment
379,SCOTTSDALE PUBLIC LIBRARY,3839 N DRINKWATER BLVD SCOTTSDALE AZ 85251,4803127323,379,No Comment
380,TEMPE PUBLIC LIBRARY,3500 S RURAL RD TEMPE AZ 85282,4803505500,380,No Comment
381,TOLLESON PUBLIC LIBRARY,9555 W VAN BUREN ST TOLLESON AZ 85353,6239362746,381,No Comment
382,WICKENBURG PUBLIC LIBRARY,164 E APACHE ST WICKENBURG AZ 85390,9286845451,382,No Comment
383,MOHAVE COUNTY LIBRARY DISTRICT,3269 N BURBANK ST KINGMAN AZ 86409,9286922665,383,No Comment
384,WHITERIVER PUBLIC LIBRARY,100 E WALNUT ST WHITERIVER AZ 85941,9285943164,384,No Comment
385,PINAL COUNTY LIBRARY DISTRICT,92 W BUTTE AVE FLORENCE AZ 85132,5208666457,385,No Comment
386,PIMA COUNTY PUBLIC LIBRARY,101 N STONE AVE TUCSON AZ 85701,5205945600,386,No Comment
387,NOGALES/SANTA CRUZ COUNTY PUBLIC LIBRARY,518 N GRAND AVE NOGALES AZ 85621,5202855717,387,No Comment
388,PATAGONIA PUBLIC LIBRARY,346 DUQUESNE AVE PATAGONIA AZ 85624,5203942010,388,No Comment
389,YAVAPAI COUNTY FREE LIBRARY DISTRICT,"1971 COMMERCE CTR CIR, STE D PRESCOTT AZ 86301",9287713191,389,No Comment
390,YUMA COUNTY LIBRARY DISTRICT,2951 S 21ST DR YUMA AZ 85364,9287821871,390,No Comment
391,DUNCAN PUBLIC LIBRARY,122 N HWY 75 DUNCAN AZ 85534,9283592094,391,No Comment
392,DESERT FOOTHILLS LIBRARY,38443 N SCHOOLHOUSE RD CAVE CREEK AZ 85331,4804882286,392,No Comment
393,PEORIA PUBLIC LIBRARY SYSTEM,8463 W MONROE ST PEORIA AZ 85345,6237737557,393,No Comment
394,YOUNGTOWN PUBLIC LIBRARY,12035 N CLUB HOUSE SQ YOUNGTOWN AZ 85363,6239743401,394,No Comment
395,OFFICE OF NAVAJO NATION LIBRARY,"HWY 264, POST OFFICE LOOP RD WINDOW ROCK AZ 86515",9288717303,395,No Comment
396,GILA COUNTY LIBRARY DISTRICT,1400 E ASH ST GLOBE AZ 85501,9284028770,396,No Comment
397,COLORADO RIVER INDIAN TRIBES LIBRARY/ARCHIVES,26600 MOHAVE RD PARKER AZ 85344,9286691332,397,No Comment
398,QUARTZSITE PUBLIC LIBRARY,465 N PLYMOUTH AVE QUARTZSITE AZ 85346,9289274333,398,No Comment
399,PIMA PUBLIC LIBRARY,50 S 200 W PIMA AZ 85543,9284852822,399,No Comment
400,NAVAJO COUNTY LIBRARY DISTRICT,121 W BUFFALO ST HOLBROOK AZ 86025,9285244744,400,No Comment
401,BENSON PUBLIC LIBRARY,300 S HUACHUCA ST BENSON AZ 85602,5205869535,401,No Comment
402,COPPER QUEEN LIBRARY,6 MAIN ST BISBEE AZ 85603,5204324232,402,No Comment
403,DOUGLAS PUBLIC LIBRARY,560 E 10TH ST DOUGLAS AZ 85607,5204177352,403,No Comment
404,HUACHUCA CITY PUBLIC LIBRARY,506 N GONZALES BLVD HUACHUCA CITY AZ 85616,5204561063,404,No Comment
405,SIERRA VISTA PUBLIC LIBRARY,2600 E TACOMA ST SIERRA VISTA AZ 85635,5204584225,405,No Comment
406,TOMBSTONE CITY LIBRARY,210 S 4TH ST TOMBSTONE AZ 85638,5204573612,406,No Comment
407,ELSIE S. HOGAN COMMUNITY LIBRARY,100 N CURTIS AVE WILLCOX AZ 85643,5207664250,407,No Comment
408,APACHE JUNCTION PUBLIC LIBRARY,1177 N IDAHO RD APACHE JUNCTION AZ 85119,4804748555,408,No Comment
409,CASA GRANDE PUBLIC LIBRARY,449 N DRYLAKE ST CASA GRANDE AZ 85122,5204218710,409,No Comment
410,VENITO GARCIA LIBRARY AND ARCHIVES,"MAIN ST, TRIBAL BLDG SELLS AZ 85634",5203835756,410,No Comment
411,COCOPAH TRIBAL LIBRARY,14250 S AVE I SOMERTON AZ 85350,9286278026,411,No Comment
412,SALT RIVER TRIBAL LIBRARY,11725 E INDIAN SCHOOL RD SCOTTSDALE AZ 85256,4803626600,412,No Comment
413,GLOBE PUBLIC LIBRARY,339 S BROAD ST GLOBE AZ 85501,9284256111,413,No Comment
414,HAYDEN PUBLIC LIBRARY,520 VELASCO AVE HAYDEN AZ 85135,5203567801,414,No Comment
415,MIAMI MEMORIAL LIBRARY,282 S ADONIS AVE MIAMI AZ 85539,9284732621,415,No Comment
416,PAYSON PUBLIC LIBRARY,328 N MCLANE RD PAYSON AZ 85541,9284749260,416,No Comment
417,ISABELLE HUNT MEMORIAL PUBLIC LIBRARY,6124 W RANDALL PLACE PINE AZ 85544,9284763678,417,No Comment
418,SAN CARLOS PUBLIC LIBRARY,89 SAN CARLOS AVE SAN CARLOS AZ 85550,9284752611,418,No Comment
419,TONTO BASIN PUBLIC LIBRARY,415 OLD HWY 188 TONTO BASIN AZ 85553,9284792355,419,No Comment
420,YOUNG PUBLIC LIBRARY,124 S MIDWAY AVE YOUNG AZ 85554,9284623588,420,No Comment
421,COOLIDGE PUBLIC LIBRARY,160 W CENTRAL AVE COOLIDGE AZ 85128,5207236030,421,No Comment
422,ELOY SANTA CRUZ LIBRARY,1000 N MAIN ST ELOY AZ 85131,5204663814,422,No Comment
423,FLORENCE COMMUNITY LIBRARY,778 N MAIN ST FLORENCE AZ 85132,5208688311,423,No Comment
424,KEARNY PUBLIC LIBRARY,912-A TILBURY RD KEARNY AZ 85137,5203635861,424,No Comment
425,MAMMOTH PUBLIC LIBRARY,125 N CLARK ST MAMMOTH AZ 85618,5204872026,425,No Comment
426,MARICOPA PUBLIC LIBRARY,"41600 W SMITH ENKE RD, BLDG #10 MARICOPA AZ 85138",5205682926,426,No Comment
427,SUPERIOR PUBLIC LIBRARY,99 KELLNER AVE SUPERIOR AZ 85173,5206892327,427,No Comment
428,CAMP VERDE COMMUNITY LIBRARY,130 BLACK BRIDGE RD CAMP VERDE AZ 86322,9285548380,428,No Comment
429,CHINO VALLEY PUBLIC LIBRARY,1020 W PALOMINO RD CHINO VALLEY AZ 86323,9286362687,429,No Comment
430,COTTONWOOD PUBLIC LIBRARY,100 S 6TH ST COTTONWOOD AZ 86326,9286347559,430,No Comment
431,JEROME PUBLIC LIBRARY,600 CLARK ST JEROME AZ 86331,9286390574,431,No Comment
432,PRESCOTT VALLEY PUBLIC LIBRARY,7401 E SKOOG BLVD PRESCOTT VALLEY AZ 86314,9287593040,432,No Comment
433,SEDONA PUBLIC LIBRARY,3250 WHITE BEAR RD SEDONA AZ 86336,9282827714,433,No Comment
434,PRESCOTT PUBLIC LIBRARY,215 E GOODWIN ST PRESCOTT AZ 86303,9287771500,434,No Comment
435,HOLBROOK PUBLIC LIBRARY,403 PARK ST HOLBROOK AZ 86025,9285243732,435,No Comment
436,PINETOP-LAKESIDE PUBLIC LIBRARY,1595 JOHNSON DR PINETOP-LAKESIDE AZ 85929,9283686688,436,No Comment
437,SHOW LOW PUBLIC LIBRARY,181 N 9TH ST SHOW LOW AZ 85901,9285324073,437,No Comment
438,SNOWFLAKE-TAYLOR PUBLIC LIBRARY,418 S 4TH W SNOWFLAKE AZ 85937,9285367103,438,No Comment
439,WINSLOW PUBLIC LIBRARY,420 W GILMORE ST WINSLOW AZ 86047,9282894982,439,No Comment
440,FREDONIA PUBLIC LIBRARY,130 N MAIN ST FREDONIA AZ 86022,9286437137,440,No Comment
441,PAGE PUBLIC LIBRARY,479 S LAKE POWELL BLVD PAGE AZ 86040,9286454270,441,No Comment
442,WILLIAMS PUBLIC LIBRARY,113 S 1ST ST WILLIAMS AZ 86046,9286352263,442,No Comment
443,FLAGSTAFF CITY-COCONINO COUNTY PUBLIC LIBRARY,300 W ASPEN AVE FLAGSTAFF AZ 86001,9282132331,443,No Comment
444,THE EDWARD MCELWAIN MEMORIAL LIBRARY,460 HUALAPAI WAY PEACH SPRINGS AZ 86434,9287692200,444,No Comment
445,KAIBAB PAIUTE TRIBAL LIBRARY,1 N PIPE SPRINGS RD FREDONIA AZ 86022,9286436025,445,No Comment
446,FT. MCDOWELL YAVAPAI NATION TRIBAL LIBRARY,16708 N FORT MCDOWELL RD FORT MCDOWELL AZ 85264,4807897850,446,No Comment
447,IRA H. HAYES MEMORIAL LIBRARY,94 N CHURCH ST SACATON AZ 85147,5205623225,447,No Comment
448,LA PAZ COUNTY SERVICES,69725 Centennial Rd SALOME AZ 85348,9288594271,448,No Comment
449,AVA ICH ASIIT TRIBAL LIBRARY,1605 PLANTATION RD MOHAVE VALLEY AZ 86440,9283462665,449,No Comment
