187,The Scarlet Letter,306,Demi Moore Gary Oldman Robert Duvall Robert Prosky Edward Hardwicke,Drama History Romance,1995,Good,Roland Joffé
188,The Show,307,Kurtis Blow Sean Combs Snoop Dogg Dr. Dre Warren G.,Documentary,1995,Bad,
189,Showgirls,308,Elizabeth Berkley Kyle MacLachlan Gina Gershon Glenn Plummer Robert Davi,Drama,1995,Good,Paul Verhoeven
190,Smoke,309,Harvey Keitel William Hurt Giancarlo Esposito José Zúñiga Stephen Gevedon,Comedy Drama,1995,Good,Wayne Wang Paul Auster
191,Something to Talk About,310,Julia Roberts Dennis Quaid Robert Duvall Gena Rowlands Kyra Sedgwick,Comedy,1995,Good,Lasse Hallström
192,Species,311,Natasha Henstridge Ben Kingsley Michael Madsen Alfred Molina Forest Whitaker,Sci-Fi Horror Action,1995,Bad,Roger Donaldson
193,The Stars Fell on Henrietta,312,Robert Duvall Aidan Quinn Frances Fisher Brian Dennehy Lexi Randall,Drama,1995,Good,James Keach
194,Strange Days,313,Ralph Fiennes Angela Bassett Tom Sizemore Juliette Lewis Vincent D'Onofrio,Crime Drama Sci-Fi Thriller,1995,Good,Kathryn Bigelow
195,The Tie That Binds,314,Daryl Hannah Keith Carradine Moira Kelly Vincent Spano Julia Devin,Thriller,1995,Good,Wesley Strick
196,Three Wishes,315,Patrick Swayze Mary Elizabeth Mastrantonio Joseph Mazzello David Marshall Grant Jay O. Sanders,Drama Fantasy,1995,Bad,Martha Coolidge
197,Total Eclipse,316,Leonardo DiCaprio David Thewlis Romane Bohringer Dominique Blanc Nita Klein,Drama Romance,1995,Good,Agnieszka Holland
198,"To Wong Foo, Thanks for Everything! Julie Newmar",317,Patrick Swayze Wesley Snipes John Leguizamo Stockard Channing Jason London,Comedy,1995,Good,Beeban Kidron
199,Under Siege 2: Dark Territory,318,Steven Seagal Eric Bogosian Everett McGill Katherine Heigl Моррис Честнат,Action Thriller,1995,Good,Geoff Murphy
200,Unstrung Heroes,319,Andie MacDowell John Turturro Michael Richards Nathan Watt Maury Chaykin,Comedy Drama Family,1995,Bad,Diane Keaton
201,Unzipped,320,Sandra Bernhard Isaac Mizrahi Naomi Campbell John Galliano Kate Moss,Documentary,1995,Good,Douglas Keeve
202,A Walk in the Clouds,321,Keanu Reeves Aitana Sánchez-Gijón Anthony Quinn Angélica Aragón Evangelina Elizondo,Drama Romance,1995,Good,Alfonso Aráu
203,Waterworld,322,Kevin Costner Chaim Girafi Rick Aviles R. D. Call Zitto Kazann,Adventure Action,1995,Good,Kevin Reynolds
204,White Man's Burden,323,John Travolta Harry Belafonte Kelly Lynch Margaret Avery Tom Bower,Drama,1995,Bad,Desmond Nakano
205,Wild Bill,324,Jeff Bridges Ellen Barkin John Hurt Diane Lane Keith Carradine,Action Western,1995,Good,Walter Hill
206,The Browning Version,325,Albert Finney Greta Scacchi Matthew Modine Julian Sands Michael Gambon,Drama,1994,Good,Mike Figgis
207,Bushwhacked,326,Daniel Stern Jon Polito Brad Sullivan Ann Dowd Anthony Heald,Adventure Action Comedy Crime Family,1995,Good,Greg Beeman
208,Burnt by the Sun,327,Nikita Mikhalkov Oleg Menshikov Ingeborga Dapkunaite Vyacheslav Tikhonov Nadezhda Mikhalkova,Drama,1994,Bad,Nikita Mikhalkov
209,Before the Rain,328,Katrin Cartlidge Rade Serbedzija Grégoire Colin Labina Mitevska Phyllida Law,Drama War,1994,Good,Milčo Mančevski
210,Before Sunrise,329,Ethan Hawke Julie Delpy Andrea Eckert Hanno Pöschl Karl Bruckschwaiger,Drama Romance,1995,Good,Richard Linklater
211,Billy Madison,330,Adam Sandler Darren McGavin Bridgette Wilson Bradley Whitford Josh Mostel,Comedy,1995,Good,Tamra Davis
212,The Babysitter,331,Alicia Silverstone Jeremy London J.T. Walsh Nicky Katt Lee Garlington,Drama Thriller,1995,Bad,Guy Ferland
213,Boys on the Side,332,Whoopi Goldberg Mary-Louise Parker Drew Barrymore Matthew McConaughey James Remar,Comedy Drama,1995,Good,Herbert Ross
214,The Cure,333,Brad Renfro Joseph Mazzello Annabella Sciorra Nicky Katt Diana Scarwid,Drama Family,1995,Good,Peter Horton
215,Castle Freak,334,Jeffrey Combs Barbara Crampton Jonathan Fuller Jessica Dollarhide Massimo Sarchielli,Thriller Drama Horror Mystery,1995,Good,Stuart Gordon
216,Circle of Friends,335,Chris O'Donnell Minnie Driver Geraldine O'Rawe Saffron Burrows Alan Cumming,Drama Family Romance,1995,Bad,Pat O'Connor
217,Clerks,336,Brian O'Halloran Jeff Anderson Jason Mewes Kevin Smith Lisa Spoonhauer,Comedy,1994,Good,Kevin Smith
218,Don Juan DeMarco,337,Johnny Depp Marlon Brando Faye Dunaway Géraldine Pailhas Bob Dishy,Romance Drama Comedy,1994,Good,Jeremy Leven
219,Disclosure,338,Michael Douglas Demi Moore Donald Sutherland Dylan Baker Jacqueline Kim,Drama Thriller Crime Mystery Romance,1994,Good,Barry Levinson
220,Dream Man,339,Patsy Kensit Bruce Greenwood Andrew McCarthy Denise Crosby Armin Shimerman,Thriller,1995,Bad,René Bonnière
221,Drop Zone,340,Wesley Snipes Gary Busey Yancy Butler Michael Jeter Corin Nemec,Action Adventure Thriller,1994,Good,John Badham
222,Destiny Turns on the Radio,341,Dylan McDermott Nancy Travis James Le Gros Quentin Tarantino Jim Belushi,Crime Comedy Fantasy,1995,Good,Jack Baran
223,Death and the Maiden,342,Sigourney Weaver Ben Kingsley Stuart Wilson Krystia Mova Jonathan Vega,Drama Thriller Mystery,1994,Good,Roman Polanski
224,Dolores Claiborne,343,Kathy Bates Jennifer Jason Leigh Judy Parfitt Christopher Plummer David Strathairn,Crime Drama Mystery,1995,Bad,Taylor Hackford
225,Dumb and Dumber,344,Jim Carrey Jeff Daniels Lauren Holly Teri Garr Mike Starr,Comedy,1994,Good,Peter Farrelly Bobby Farrelly
226,Eat Drink Man Woman,345,Sihung Lung Yu-Wen Wang Jacklyn Wu  Yang Kuei-Mei Winston Chao,Comedy Drama Romance,1994,Good,Ang Lee
227,Exotica,346,Bruce Greenwood Mia Kirshner Elias Koteas Don McKellar Sarah Polley,Drama Mystery,1994,Good,Atom Egoyan
228,Exit to Eden,347,Dana Delany Paul Mercurio Rosie O'Donnell Dan Aykroyd Héctor Elizondo,Thriller Comedy Crime Romance,1994,Bad,Garry Marshall
229,Ed Wood,348,Johnny Depp Martin Landau Sarah Jessica Parker Patricia Arquette Jeffrey Jones,Comedy Drama History,1994,Good,Tim Burton
230,French Kiss,349,Meg Ryan Kevin Kline Timothy Hutton Jean Reno Adam Brooks,Comedy Romance,1995,Good,Lawrence Kasdan
231,Forget Paris,350,Billy Crystal Debra Winger Joe Mantegna Cynthia Stevenson Richard Masur,Comedy Drama Romance,1995,Good,Billy Crystal
232,Far from Home: The Adventures of Yellow Dog,351,Mimi Rogers Jesse Bradford Bruce Davison Tom Bower Joel Palmer,Action Adventure Drama Family,1995,Bad,Phillip Borsos
233,A Goofy Movie,352,Bill Farmer Jason Marsden Rob Paulsen Jim Cummings Kellie Martin,Romance Animation Family Comedy Adventure,1995,Good,Kevin Lima Paul Brizzi
234,Hideaway,353,Jeff Goldblum Christine Lahti Alicia Silverstone Jeremy Sisto Alfred Molina,Drama Thriller,1995,Good,Brett Leonard
235,Fluke,354,Samuel L. Jackson Matthew Modine Nancy Travis Eric Stoltz Max Pomeranc,Drama Family Fantasy,1995,Good,Carlo Carlei
236,Farinelli,355,Stefano Dionisi Enrico Lo Verso Elsa Zylberstein Jeroen Krabbé Caroline Cellier,History Drama,1994,Bad,Gérard Corbiau
237,Gordy,356,Ted Manson Afemo Omilami,Drama Family Fantasy,1995,Good,Mark Lewis
238,Gumby: The Movie,357,,Fantasy Animation Sci-Fi Family,1995,Good,Art Clokey
239,The Glass Shield,358,Ice Cube Lori Petty Erich Anderson Richard Anderson Thomas Babson,Drama Action Thriller Crime,1994,Good,Charles Burnett
240,Hoop Dreams,359,William Gates Arthur Agee Steve James,Documentary,1994,Bad,Steve James
241,Heavenly Creatures,360,Melanie Lynskey Kate Winslet Sarah Peirse Simon O'Connor Diana Kent,Drama Fantasy,1994,Good,Peter Jackson
242,Houseguest,361,Sinbad Phil Hartman Jeffrey Jones Kim Greist Mason Adams,Comedy Family,1995,Good,Randall Miller
243,Immortal Beloved,362,Gary Oldman Jeroen Krabbé Isabella Rossellini Johanna ter Steege Marco Hofschneider,Drama Music Romance,1994,Good,Bernard Rose
244,Heavyweights,363,Ben Stiller Aaron Schwartz Kenan Thompson Jerry Stiller Anne Meara,Comedy Family Drama,1995,Bad,Steven Brill
245,The Hunted,364,Christopher Lambert John Lone Joan Chen Yoshio Harada Yoko Shimada,Action Thriller,1995,Good,J. F. Lawton
246,I.Q.,365,Tim Robbins Meg Ryan Walter Matthau Lou Jacobi Stephen Fry,Comedy Drama Romance,1994,Good,Fred Schepisi
247,Interview with the Vampire,366,Brad Pitt Tom Cruise Kirsten Dunst Antonio Banderas Christian Slater,Horror Romance,1994,Good,Neil Jordan
248,Jefferson in Paris,367,Nick Nolte Greta Scacchi Thandie Newton Gwyneth Paltrow Jean-Pierre Aumont,Drama Romance,1995,Bad,James Ivory
249,The Jerky Boys,368,John G. Brennan Kamal Ahmed Alan Arkin William Hickey Vincent Pastore,Comedy Crime,1995,Good,James Melkonian
250,Junior,369,Arnold Schwarzenegger Danny DeVito Emma Thompson Frank Langella Pamela Reed,Comedy Family Romance,1994,Good,Ivan Reitman
251,Just Cause,370,Sean Connery Laurence Fishburne Blair Underwood Kate Capshaw Ruby Dee,Action Drama Mystery Thriller,1995,Good,Arne Glimcher
252,A Kid in King Arthur's Court,371,Thomas Ian Nicholas Joss Ackland Art Malik Daniel Craig Kate Winslet,Adventure Fantasy Comedy Sci-Fi Family,1995,Bad,Michael Gottlieb
253,Kiss of Death,372,David Caruso Samuel L. Jackson Nicolas Cage Helen Hunt Kathryn Erbe,Action Crime Drama Thriller,1995,Good,Barbet Schroeder
254,Star Wars,373,Mark Hamill Harrison Ford Carrie Fisher Peter Cushing Alec Guinness,Adventure Action Sci-Fi,1977,Good,George Lucas
255,Little Women,374,Winona Ryder Gabriel Byrne Trini Alvarado Samantha Mathis Kirsten Dunst,Drama Romance,1994,Good,Gillian Armstrong
256,A Little Princess,375,Liesel Matthews Eleanor Bron Liam Cunningham Rusty Schwimmer Vanessa Lee Chester,Drama Family Fantasy,1995,Bad,Alfonso Cuarón
257,Ladybird Ladybird,376,Crissy Rock Vladimir Vega Sandie Lavelle Mauricio Venegas Ray Winstone,Drama,1994,Good,Ken Loach
258,L'Enfer,377,Emmanuelle Béart François Cluzet Nathalie Cardone André Wilms Marc Lavoine,Crime Drama,1994,Good,Claude Chabrol
259,Like Water for Chocolate,378,Marco Leonardi Lumi Cavazos Regina Torné Ada Carrasco Mario Iván Martínez,Drama Romance,1992,Good,Alfonso Aráu
260,Legends of the Fall,379,Brad Pitt Anthony Hopkins Aidan Quinn Julia Ormond Henry Thomas,Adventure Drama Romance War,1994,Bad,Edward Zwick
261,Major Payne,380,Damon Wayans Orlando Brown Michael Ironside Karyn Parsons Steven Martini,Adventure Comedy Family,1995,Good,Nick Castle
262,Little Odessa,381,Edward Furlong Tim Roth Moira Kelly Vanessa Redgrave Maximilian Schell,Action Drama,1994,Good,James Gray
263,Mi Vida Loca,382,Angel Aviles Seidy López Jacob Vargas Salma Hayek Danny Trejo,Crime Drama,1994,Good,Allison Anders
264,Love Affair,383,Warren Beatty Annette Bening Katharine Hepburn Garry Shandling Chloe Webb,Drama Romance,1994,Bad,Glenn Gordon Caron
265,Losing Isaiah,384,Jessica Lange Halle Berry David Strathairn Samuel L. Jackson Cuba Gooding Jr.,Drama,1995,Good,Stephen Gyllenhaal
266,The Madness of King George,385,Nigel Hawthorne Helen Mirren Ian Holm Rupert Graves Amanda Donohoe,Comedy Drama History,1994,Good,Nicholas Hytner
267,Mary Shelley's Frankenstein,386,Robert De Niro Kenneth Branagh Tom Hulce Helena Bonham Carter Aidan Quinn,Drama Horror Sci-Fi Romance,1994,Good,Kenneth Branagh
268,Man of the House,387,Farrah Fawcett Chevy Chase Jonathan Taylor Thomas George Wendt David Shiner,Action Comedy Family,1995,Bad,James Orr
269,Mixed Nuts,388,Steve Martin Madeline Kahn Robert Klein Anthony LaPaglia Juliette Lewis,Comedy Drama Romance,1994,Good,Nora Ephron
270,Milk Money,389,Melanie Griffith Ed Harris Michael Patrick Carter Malcolm McDowell Anne Heche,Comedy Romance,1994,Good,Richard Benjamin
271,Miracle on 34th Street,390,Richard Attenborough Elizabeth Perkins Dylan McDermott J.T. Walsh James Remar,Fantasy Drama Family,1994,Good,Les Mayfield
272,Miami Rhapsody,391,Sarah Jessica Parker Antonio Banderas Mia Farrow Gil Bellows Kevin Pollak,Comedy Romance,1995,Bad,David Frankel
273,My Family,392,Edward James Olmos Jimmy Smits Esai Morales Jennifer Lopez Jacob Vargas,Comedy Drama,1995,Good,Gregory Nava
274,Murder in the First,393,Christian Slater Kevin Bacon Gary Oldman Embeth Davidtz William H. Macy,Crime Drama,1995,Good,Marc Rocco
275,Nobody's Fool,394,Paul Newman Bruce Willis Melanie Griffith Jessica Tandy Dylan Walsh,Drama Comedy,1994,Good,Robert Benton
276,Nell,395,Jodie Foster Liam Neeson Natasha Richardson Richard Libertini Robin Mullins,Drama Thriller,1994,Bad,Michael Apted
277,New Jersey Drive,396,Sharron Corley Donald Faison Christine Baranski Gabriel Casseus Heavy D,Crime Drama,1995,Good,Nick Gomez
278,New York Cop,397,Toru Nakamura Chad McQueen Mira Sorvino Conan Lee Andreas Katsulas,Action Thriller Crime Drama,1993,Good,Tōru Murakawa
279,Beyond Bedlam,398,Elizabeth Hurley Craig Fairbrass Keith Allen Jesse Birdsall Craig Kelly,Horror,1994,Good,Vadim Jean
280,Nemesis 2 - Nebula,399,Sue Price Chad Stahelski Tina Cote Earl White Jahi J.J. Zuri,Sci-Fi Action Thriller,1995,Bad,Albert Pyun
281,Nina Takes a Lover,400,Laura San Giacomo Michael O'Keefe Paul Rhys Cristi Conaway Fisher Stevens,Drama Romance,1995,Good,Alan Jacobs
282,Natural Born Killers,401,Woody Harrelson Juliette Lewis Robert Downey Jr. Tommy Lee Jones Tom Sizemore,Crime Thriller Drama,1994,Good,Oliver Stone
283,Only You,402,Marisa Tomei Robert Downey Jr. Bonnie Hunt Joaquim de Almeida Fisher Stevens,Comedy Drama Romance,1994,Good,Norman Jewison
284,Once Were Warriors,403,Rena Owen Temuera Morrison Mamaengaroa Kerr-Bell Julian Arahanga Taungaroa Emile,Drama,1994,Bad,Lee Tamahori
285,Poison Ivy II: Lily,404,Alyssa Milano Johnathon Schaech Xander Berkeley Belinda Bauer Camilla Belle,Drama Romance Thriller,1996,Good,Anne Goursaud
286,Outbreak,405,Dustin Hoffman Rene Russo Morgan Freeman Kevin Spacey Cuba Gooding Jr.,Action Drama Sci-Fi Thriller,1995,Good,Wolfgang Petersen
287,Leon: The Professional,406,Jean Reno Natalie Portman Gary Oldman Danny Aiello Peter Appel,Thriller Crime Drama,1994,Good,Luc Besson
288,The Perez Family,407,Marisa Tomei Alfred Molina Anjelica Huston Chazz Palminteri Trini Alvarado,Comedy Drama Romance,1995,Bad,Mira Nair
289,A Pyromaniac's Love Story,408,William Baldwin John Leguizamo Эрика Элениак Michael Lerner Armin Mueller-Stahl,Comedy Drama Romance,1995,Good,Joshua Brand
290,Pulp Fiction,409,John Travolta Samuel L. Jackson Uma Thurman Bruce Willis Ving Rhames,Thriller Crime,1994,Good,Quentin Tarantino
291,Panther,410,Kadeem Hardison Bokeem Woodbine Courtney B. Vance Angela Bassett Marcus Chong,Drama,1995,Good,Mario Van Peebles
292,Pushing Hands,411,Sihung Lung Wang Lai Bo Z. Wang Deb Snyder Fanny De Luz,Comedy Drama,1992,Bad,Ang Lee
293,Priest,412,Linus Roache Tom Wilkinson Robert Carlyle Cathy Tyson Christine Tremarco,Drama Romance,1994,Good,Antonia Bird
294,Quiz Show,413,John Turturro Rob Morrow Ralph Fiennes Paul Scofield David Paymer,History Drama,1994,Good,Robert Redford
295,Picture Bride,414,Youki Kudoh Akira Takayama Tamlyn Tomita Cary-Hiroyuki Tagawa Toshirō Mifune,Drama History,1995,Good,Kayo Hatta
296,Queen Margot,415,Isabelle Adjani Daniel Auteuil Jean-Hugues Anglade Vincent Pérez Virna Lisi,Drama History,1994,Bad,Patrice Chéreau
297,The Quick and the Dead,416,Sharon Stone Gene Hackman Russell Crowe Leonardo DiCaprio Tobin Bell,Action Western,1995,Good,Sam Raimi
298,Roommates,417,Peter Falk D. B. Sweeney Julianne Moore Ellen Burstyn Jan Rubes,Drama Comedy,1995,Good,Peter Yates
299,Prêt-à-Porter,418,Marcello Mastroianni Sophia Loren Jean-Pierre Cassel Chiara Mastroianni Kim Basinger,Drama Comedy,1994,Good,Robert Altman
300,Three Colors: Red,419,Irène Jacob Jean-Louis Trintignant Jean-Pierre Lorit Frédérique Feder Samuel Le Bihan,Drama Mystery Romance,1994,Bad,Krzysztof Kieślowski
301,Three Colors: Blue,420,Juliette Binoche Benoît Régent Florence Pernel Charlotte Véry Hélène Vincent,Drama Music Mystery,1993,Good,Krzysztof Kieślowski
302,Three Colors: White,421,Zbigniew Zamachowski Julie Delpy Janusz Gajos Jerzy Stuhr Aleksander Bardini,Comedy Drama Mystery,1994,Good,Krzysztof Kieślowski
303,"Red Firecracker, Green Firecracker",422,Ning Jing Wu Gang,Drama,1994,Good,He Ping
304,Rent-a-Kid,423,Leslie Nielsen Christopher Lloyd Matt McCoy Sherry Miller Amos Crawley,Comedy Family TV Movie,1995,Bad,Fred Gerber
305,Relative Fear,424,Darlanne Fluegel James Brolin Martin Neufeld Denise Crosby M. Emmet Walsh,Horror Drama,1995,Good,George Mihalka
306,Stuart Saves His Family,425,Al Franken Laura San Giacomo Vincent D'Onofrio Shirley Knight Harris Yulin,Comedy Drama,1995,Good,Harold Ramis
307,The Swan Princess,426,Michelle Nicastro Jack Palance Howard McGillin John Cleese Steven Wright,Animation,1994,Good,Richard Rich
308,The Secret of Roan Inish,427,Jeni Courtney Eileen Colgan Mick Lally John Lynch Pat Slowey,Drama Family Fantasy,1994,Bad,John Sayles
309,The Specialist,428,Sylvester Stallone Sharon Stone James Woods Rod Steiger Eric Roberts,Action Thriller,1994,Good,Luis Llosa
310,Stargate,429,Kurt Russell James Spader Jaye Davidson Viveca Lindfors Alexis Cruz,Action Adventure Sci-Fi,1994,Good,Roland Emmerich
311,The Santa Clause,430,Tim Allen Judge Reinhold Wendy Crewson David Krumholtz Peter Boyle,Fantasy Drama Comedy Family,1994,Good,John Pasquin
312,The Shawshank Redemption,431,Tim Robbins Morgan Freeman Bob Gunton Clancy Brown Mark Rolston,Drama Crime,1994,Bad,Frank Darabont
313,Shallow Grave,432,Kerry Fox Christopher Eccleston Ewan McGregor Ken Stott Keith Allen,Crime Thriller,1994,Good,Danny Boyle
314,Suture,433,Dennis Haysbert Michael Harris Mel Harris Dina Merrill Sab Shimono,Drama Thriller,1993,Good,Scott McGehee David Siegel
315,Strawberry and Chocolate,434,Jorge Perugorría Vladimir Cruz Mirta Ibarra Francisco Gattorno Joel Angelino,Comedy Drama,1993,Good,Tomás Gutiérrez Alea Juan Carlos Tabío
316,Swimming with Sharks,435,Kevin Spacey Frank Whaley Michelle Forbes Benicio del Toro T.E. Russell,Crime Comedy,1994,Bad,George Huang
317,The Sum of Us,436,Jack Thompson John Polson Deborah Kennedy Joss Moroney Mitch Mathews,Comedy Drama Romance,1994,Good,Kevin Dowling Geoff Burton
318,Senior Trip,437,Matt Frewer Valerie Mahaffey Lawrence Dane Tommy Chong Jeremy Renner,Comedy,1995,Good,Kelly Makin
319,To Live,438,Ge You Gong Li Niu Ben Jiang Wu Huang Zong Luo,Drama Romance War,1994,Good,Zhang Yimou
320,Tank Girl,439,Lori Petty Ice-T Naomi Watts Malcolm McDowell Iggy Pop,Action Comedy Fantasy Sci-Fi,1995,Bad,Rachel Talalay
321,Tales from the Crypt: Demon Knight,440,Billy Zane William Sadler Jada Pinkett Smith Brenda Bakke CCH Pounder,Horror Comedy Thriller,1995,Good,Ernest R. Dickerson
322,Star Trek: Generations,441,Patrick Stewart Jonathan Frakes Brent Spiner LeVar Burton Michael Dorn,Sci-Fi Action Adventure Thriller,1994,Good,David Carson
323,Tales from the Hood,442,Clarence Williams III Corbin Bernsen David Alan Grier Wings Hauser Duane Whitaker,Crime Horror Thriller,1995,Good,Rusty Cundieff
324,Tom & Viv,443,Willem Dafoe Miranda Richardson Rosemary Harris Tim Dutton Geoffrey Bayldon,Drama Romance,1994,Bad,Brian Gilbert
325,Village of the Damned,444,Christopher Reeve Kirstie Alley Linda Kozlowski Michael Paré Meredith Salenger,Thriller Horror Sci-Fi,1995,Good,John Carpenter
326,Tommy Boy,445,Chris Farley David Spade Brian Dennehy Bo Derek Julie Warner,Comedy,1995,Good,Peter Segal
327,Vanya on 42nd Street,446,Wallace Shawn Julianne Moore Larry Pine Brooke Smith George Gaynes,Drama Romance,1994,Good,Louis Malle
328,The Underneath,447,Peter Gallagher Alison Elliott William Fichtner Adam Trese Joe Don Baker,Thriller Crime,1995,Bad,Steven Soderbergh
329,The Walking Dead,448,Allen Payne Eddie Griffin Joe Morton Vonte Sweet Roger Floyd,Drama War,1995,Good,Preston A. Whitmore II
330,What's Eating Gilbert Grape,449,Johnny Depp Leonardo DiCaprio Juliette Lewis Darlene Cates Mary Steenburgen,Romance Drama,1993,Good,Lasse Hallström
331,Virtuosity,450,Denzel Washington Russell Crowe Kelly Lynch William Forsythe Stephen Spinella,Action Crime Sci-Fi Thriller,1995,Good,Brett Leonard
